memberid,schemeid,levelid,sec_type,sec_parameter,created,updated,group_sec_parameter
15072,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:22:01.102801Z,2023-11-14T12:22:01.102801Z,jira-super-admin
15074,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:22:01.126077Z,2023-11-14T12:22:01.126077Z,jira-super-admin
15075,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:22:01.156702Z,2023-11-14T12:22:01.156702Z,jira-super-admin
15080,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:23:36.452825Z,2023-11-14T12:23:36.452825Z,jira-super-admin
15081,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:23:36.466526Z,2023-11-14T12:23:36.466526Z,jira-super-admin
15083,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:23:36.531766Z,2023-11-14T12:23:36.531766Z,jira-super-admin
15084,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:23:36.552205Z,2023-11-14T12:23:36.552205Z,jira-super-admin
15089,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:24:08.529568Z,2023-11-14T12:24:08.529568Z,jira-super-admin
15090,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:24:08.542063Z,2023-11-14T12:24:08.542063Z,jira-super-admin
15092,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:24:08.600953Z,2023-11-14T12:24:08.600953Z,jira-super-admin
15093,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:24:08.619822Z,2023-11-14T12:24:08.619822Z,jira-super-admin
15098,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:24:21.813796Z,2023-11-14T12:24:21.813796Z,jira-super-admin
15099,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:24:21.826012Z,2023-11-14T12:24:21.826012Z,jira-super-admin
15101,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:24:21.878481Z,2023-11-14T12:24:21.878481Z,jira-super-admin
15102,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:24:21.895889Z,2023-11-14T12:24:21.895889Z,jira-super-admin
15107,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:25:22.894263Z,2023-11-14T12:25:22.894263Z,jira-super-admin
15108,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:25:22.901073Z,2023-11-14T12:25:22.901073Z,jira-super-admin
15110,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:25:22.942935Z,2023-11-14T12:25:22.942935Z,jira-super-admin
15111,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:25:22.953943Z,2023-11-14T12:25:22.953943Z,jira-super-admin
15116,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:26:18.543911Z,2023-11-14T12:26:18.543911Z,jira-super-admin
15117,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:26:18.554632Z,2023-11-14T12:26:18.554632Z,jira-super-admin
15119,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:26:18.585855Z,2023-11-14T12:26:18.585855Z,jira-super-admin
15120,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:26:18.60914Z,2023-11-14T12:26:18.60914Z,jira-super-admin
15134,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:27:05.752111Z,2023-11-14T12:27:05.752111Z,jira-super-admin
15135,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:27:05.759877Z,2023-11-14T12:27:05.759877Z,jira-super-admin
15137,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:27:05.801448Z,2023-11-14T12:27:05.801448Z,jira-super-admin
15138,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:27:05.812472Z,2023-11-14T12:27:05.812472Z,jira-super-admin
15143,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:28:31.729634Z,2023-11-14T12:28:31.729634Z,jira-super-admin
15144,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:28:31.760168Z,2023-11-14T12:28:31.760168Z,jira-super-admin
15146,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:28:31.796485Z,2023-11-14T12:28:31.796485Z,jira-super-admin
15147,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:28:31.813351Z,2023-11-14T12:28:31.813351Z,jira-super-admin
15152,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:28:40.75742Z,2023-11-14T12:28:40.75742Z,jira-super-admin
15153,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:28:40.784592Z,2023-11-14T12:28:40.784592Z,jira-super-admin
15155,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:28:40.821774Z,2023-11-14T12:28:40.821774Z,jira-super-admin
15156,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:28:40.839806Z,2023-11-14T12:28:40.839806Z,jira-super-admin
15161,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:29:29.102337Z,2023-11-14T12:29:29.102337Z,jira-super-admin
15162,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:29:29.112608Z,2023-11-14T12:29:29.112608Z,jira-super-admin
15164,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:29:29.144723Z,2023-11-14T12:29:29.144723Z,jira-super-admin
15165,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:29:29.161952Z,2023-11-14T12:29:29.161952Z,jira-super-admin
15170,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:30:48.345164Z,2023-11-14T12:30:48.345164Z,jira-super-admin
15171,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:30:48.374272Z,2023-11-14T12:30:48.374272Z,jira-super-admin
15173,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:30:48.4174Z,2023-11-14T12:30:48.4174Z,jira-super-admin
15174,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:30:48.45227Z,2023-11-14T12:30:48.45227Z,jira-super-admin
15179,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:30:52.934815Z,2023-11-14T12:30:52.934815Z,jira-super-admin
15180,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:30:52.944128Z,2023-11-14T12:30:52.944128Z,jira-super-admin
15182,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:30:52.995179Z,2023-11-14T12:30:52.995179Z,jira-super-admin
15183,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:30:53.012202Z,2023-11-14T12:30:53.012202Z,jira-super-admin
15188,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:32:23.986869Z,2023-11-14T12:32:23.986869Z,jira-super-admin
15189,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:32:23.995711Z,2023-11-14T12:32:23.995711Z,jira-super-admin
15191,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:32:24.046748Z,2023-11-14T12:32:24.046748Z,jira-super-admin
15192,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:32:24.061904Z,2023-11-14T12:32:24.061904Z,jira-super-admin
15197,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:32:26.053884Z,2023-11-14T12:32:26.053884Z,jira-super-admin
15201,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:32:26.102541Z,2023-11-14T12:32:26.102541Z,jira-super-admin
15198,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:32:26.074853Z,2023-11-14T12:32:26.074853Z,jira-super-admin
15200,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:32:26.091982Z,2023-11-14T12:32:26.091982Z,jira-super-admin
15206,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:33:30.901332Z,2023-11-14T12:33:30.901332Z,jira-super-admin
15207,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:33:30.912597Z,2023-11-14T12:33:30.912597Z,jira-super-admin
15209,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:33:30.931717Z,2023-11-14T12:33:30.931717Z,jira-super-admin
15210,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:33:30.95584Z,2023-11-14T12:33:30.95584Z,jira-super-admin
15215,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:33:33.277076Z,2023-11-14T12:33:33.277076Z,jira-super-admin
15216,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:33:33.284325Z,2023-11-14T12:33:33.284325Z,jira-super-admin
15218,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:33:33.296522Z,2023-11-14T12:33:33.296522Z,jira-super-admin
15219,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:33:33.306066Z,2023-11-14T12:33:33.306066Z,jira-super-admin
15224,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:34:16.622654Z,2023-11-14T12:34:16.622654Z,jira-super-admin
15225,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:34:16.635014Z,2023-11-14T12:34:16.635014Z,jira-super-admin
15227,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:34:16.660216Z,2023-11-14T12:34:16.660216Z,jira-super-admin
15228,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:34:16.713089Z,2023-11-14T12:34:16.713089Z,jira-super-admin
15233,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:35:27.60973Z,2023-11-14T12:35:27.60973Z,jira-super-admin
15234,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:35:27.645267Z,2023-11-14T12:35:27.645267Z,jira-super-admin
15236,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:35:27.704418Z,2023-11-14T12:35:27.704418Z,jira-super-admin
15237,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:35:27.721819Z,2023-11-14T12:35:27.721819Z,jira-super-admin
15242,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:36:18.870791Z,2023-11-14T12:36:18.870791Z,jira-super-admin
15243,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:36:18.892379Z,2023-11-14T12:36:18.892379Z,jira-super-admin
15245,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:36:18.922413Z,2023-11-14T12:36:18.922413Z,jira-super-admin
15246,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:36:18.933269Z,2023-11-14T12:36:18.933269Z,jira-super-admin
15251,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:37:12.586104Z,2023-11-14T12:37:12.586104Z,jira-super-admin
15252,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:37:12.595106Z,2023-11-14T12:37:12.595106Z,jira-super-admin
15254,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:37:12.624869Z,2023-11-14T12:37:12.624869Z,jira-super-admin
15255,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:37:12.645761Z,2023-11-14T12:37:12.645761Z,jira-super-admin
15260,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:37:40.01379Z,2023-11-14T12:37:40.01379Z,jira-super-admin
15261,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:37:40.037503Z,2023-11-14T12:37:40.037503Z,jira-super-admin
15263,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:37:40.088899Z,2023-11-14T12:37:40.088899Z,jira-super-admin
15264,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:37:40.108825Z,2023-11-14T12:37:40.108825Z,jira-super-admin
15269,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:38:03.753029Z,2023-11-14T12:38:03.753029Z,jira-super-admin
15270,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:38:03.776222Z,2023-11-14T12:38:03.776222Z,jira-super-admin
15272,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:38:03.795015Z,2023-11-14T12:38:03.795015Z,jira-super-admin
15273,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:38:03.824903Z,2023-11-14T12:38:03.824903Z,jira-super-admin
15278,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:38:40.551005Z,2023-11-14T12:38:40.551005Z,jira-super-admin
15279,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:38:40.558648Z,2023-11-14T12:38:40.558648Z,jira-super-admin
15281,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:38:40.599468Z,2023-11-14T12:38:40.599468Z,jira-super-admin
15282,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:38:40.610308Z,2023-11-14T12:38:40.610308Z,jira-super-admin
15287,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:39:22.003338Z,2023-11-14T12:39:22.003338Z,jira-super-admin
15288,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:39:22.011077Z,2023-11-14T12:39:22.011077Z,jira-super-admin
15290,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:39:22.049796Z,2023-11-14T12:39:22.049796Z,jira-super-admin
15291,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:39:22.062602Z,2023-11-14T12:39:22.062602Z,jira-super-admin
15296,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:40:18.812241Z,2023-11-14T12:40:18.812241Z,jira-super-admin
15297,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:40:18.839858Z,2023-11-14T12:40:18.839858Z,jira-super-admin
15299,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:40:18.875308Z,2023-11-14T12:40:18.875308Z,jira-super-admin
15300,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:40:18.906725Z,2023-11-14T12:40:18.906725Z,jira-super-admin
15305,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:40:27.755297Z,2023-11-14T12:40:27.755297Z,jira-super-admin
15306,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:40:27.772513Z,2023-11-14T12:40:27.772513Z,jira-super-admin
15308,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:40:27.811789Z,2023-11-14T12:40:27.811789Z,jira-super-admin
15309,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:40:27.826978Z,2023-11-14T12:40:27.826978Z,jira-super-admin
15314,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:41:16.293708Z,2023-11-14T12:41:16.293708Z,jira-super-admin
15315,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:41:16.313321Z,2023-11-14T12:41:16.313321Z,jira-super-admin
15317,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:41:16.327884Z,2023-11-14T12:41:16.327884Z,jira-super-admin
15318,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:41:16.340638Z,2023-11-14T12:41:16.340638Z,jira-super-admin
15323,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:42:03.31603Z,2023-11-14T12:42:03.31603Z,jira-super-admin
15324,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:42:03.326119Z,2023-11-14T12:42:03.326119Z,jira-super-admin
15326,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:42:03.357036Z,2023-11-14T12:42:03.357036Z,jira-super-admin
15327,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:42:03.371789Z,2023-11-14T12:42:03.371789Z,jira-super-admin
15332,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:42:48.893083Z,2023-11-14T12:42:48.893083Z,jira-super-admin
15333,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:42:48.917984Z,2023-11-14T12:42:48.917984Z,jira-super-admin
15335,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:42:48.947931Z,2023-11-14T12:42:48.947931Z,jira-super-admin
15336,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:42:48.977426Z,2023-11-14T12:42:48.977426Z,jira-super-admin
15341,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:43:07.367257Z,2023-11-14T12:43:07.367257Z,jira-super-admin
15342,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:43:07.380191Z,2023-11-14T12:43:07.380191Z,jira-super-admin
15344,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:43:07.421821Z,2023-11-14T12:43:07.421821Z,jira-super-admin
15345,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:43:07.438673Z,2023-11-14T12:43:07.438673Z,jira-super-admin
15350,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:43:31.119681Z,2023-11-14T12:43:31.119681Z,jira-super-admin
15351,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:43:31.126007Z,2023-11-14T12:43:31.126007Z,jira-super-admin
15353,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:43:31.15053Z,2023-11-14T12:43:31.15053Z,jira-super-admin
15354,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:43:31.161151Z,2023-11-14T12:43:31.161151Z,jira-super-admin
15359,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:44:21.792615Z,2023-11-14T12:44:21.792615Z,jira-super-admin
15360,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:44:21.80151Z,2023-11-14T12:44:21.80151Z,jira-super-admin
15362,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:44:21.8171Z,2023-11-14T12:44:21.8171Z,jira-super-admin
15363,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:44:21.829812Z,2023-11-14T12:44:21.829812Z,jira-super-admin
15368,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:45:25.688431Z,2023-11-14T12:45:25.688431Z,jira-super-admin
15369,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:45:25.720152Z,2023-11-14T12:45:25.720152Z,jira-super-admin
15371,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:45:25.760736Z,2023-11-14T12:45:25.760736Z,jira-super-admin
15372,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:45:25.800066Z,2023-11-14T12:45:25.800066Z,jira-super-admin
15377,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:45:47.062302Z,2023-11-14T12:45:47.062302Z,jira-super-admin
15378,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:45:47.069535Z,2023-11-14T12:45:47.069535Z,jira-super-admin
15380,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:45:47.084543Z,2023-11-14T12:45:47.084543Z,jira-super-admin
15381,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:45:47.110388Z,2023-11-14T12:45:47.110388Z,jira-super-admin
15386,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:46:44.464248Z,2023-11-14T12:46:44.464248Z,jira-super-admin
15387,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:46:44.471259Z,2023-11-14T12:46:44.471259Z,jira-super-admin
15389,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:46:44.497474Z,2023-11-14T12:46:44.497474Z,jira-super-admin
15390,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:46:44.510314Z,2023-11-14T12:46:44.510314Z,jira-super-admin
15395,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:47:29.986938Z,2023-11-14T12:47:29.986938Z,jira-super-admin
15396,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:47:29.994908Z,2023-11-14T12:47:29.994908Z,jira-super-admin
15398,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:47:30.036821Z,2023-11-14T12:47:30.036821Z,jira-super-admin
15399,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:47:30.047391Z,2023-11-14T12:47:30.047391Z,jira-super-admin
15404,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:47:36.288361Z,2023-11-14T12:47:36.288361Z,jira-super-admin
15405,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:47:36.314501Z,2023-11-14T12:47:36.314501Z,jira-super-admin
15407,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:47:36.37611Z,2023-11-14T12:47:36.37611Z,jira-super-admin
15408,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:47:36.439076Z,2023-11-14T12:47:36.439076Z,jira-super-admin
15413,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:48:29.744574Z,2023-11-14T12:48:29.744574Z,jira-super-admin
15414,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:48:29.753044Z,2023-11-14T12:48:29.753044Z,jira-super-admin
15416,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:48:29.784888Z,2023-11-14T12:48:29.784888Z,jira-super-admin
15417,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:48:29.813564Z,2023-11-14T12:48:29.813564Z,jira-super-admin
15422,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:49:38.917402Z,2023-11-14T12:49:38.917402Z,jira-super-admin
15423,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:49:38.932504Z,2023-11-14T12:49:38.932504Z,jira-super-admin
15425,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:49:38.953652Z,2023-11-14T12:49:38.953652Z,jira-super-admin
15426,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:49:38.986255Z,2023-11-14T12:49:38.986255Z,jira-super-admin
15431,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:50:19.903668Z,2023-11-14T12:50:19.903668Z,jira-super-admin
15432,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:50:19.913308Z,2023-11-14T12:50:19.913308Z,jira-super-admin
15434,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:50:19.939109Z,2023-11-14T12:50:19.939109Z,jira-super-admin
